Provinces,category,commodity,year,month,price/unit(KSH)
Rift Valley,pulses and nuts,Beans,2012,9,57.519999999999996
Rift Valley,pulses and nuts,Beans,2012,11,61.13
Rift Valley,pulses and nuts,Beans,2012,12,65.18
Rift Valley,pulses and nuts,Beans,2013,1,64.38
Rift Valley,pulses and nuts,Beans,2013,2,67.71
Rift Valley,pulses and nuts,Beans,2013,4,69.9
Rift Valley,pulses and nuts,Beans,2013,5,73.41
Rift Valley,pulses and nuts,Beans,2013,6,73.88
Rift Valley,pulses and nuts,Beans,2013,7,67.72
Rift Valley,pulses and nuts,Beans,2013,8,58.52
Rift Valley,pulses and nuts,Beans,2013,10,80.76
Rift Valley,pulses and nuts,Beans,2013,11,68.35
Rift Valley,pulses and nuts,Beans,2014,1,63.83
Rift Valley,pulses and nuts,Beans,2014,2,70.19
Rift Valley,pulses and nuts,Beans,2014,3,66.0
Rift Valley,pulses and nuts,Beans,2014,4,81.905
Rift Valley,pulses and nuts,Beans,2014,5,83.255
Rift Valley,pulses and nuts,Beans,2014,6,74.49000000000001
Rift Valley,pulses and nuts,Beans,2014,7,66.71
Rift Valley,pulses and nuts,Beans,2014,8,69.34
Rift Valley,pulses and nuts,Beans,2014,9,71.785
Rift Valley,pulses and nuts,Beans,2014,10,66.565
Rift Valley,pulses and nuts,Beans,2014,11,70.27
Rift Valley,pulses and nuts,Beans,2014,12,65.77
Rift Valley,pulses and nuts,Beans,2015,1,55.3
Rift Valley,pulses and nuts,Beans,2015,2,74.02
Rift Valley,pulses and nuts,Beans,2015,3,68.07
Rift Valley,pulses and nuts,Beans,2015,4,64.69
Rift Valley,pulses and nuts,Beans,2015,5,82.68
Rift Valley,pulses and nuts,Beans,2015,6,63.73
Rift Valley,pulses and nuts,Beans,2015,7,71.06
Rift Valley,pulses and nuts,Beans,2015,8,57.550000000000004
Rift Valley,pulses and nuts,Beans,2015,9,59.4
Rift Valley,pulses and nuts,Beans,2015,11,66.78
Rift Valley,pulses and nuts,Beans,2016,2,53.08
Rift Valley,pulses and nuts,Beans,2016,3,71.13
Rift Valley,pulses and nuts,Beans,2016,4,63.92
Rift Valley,pulses and nuts,Beans,2016,5,70.82
Rift Valley,pulses and nuts,Beans,2016,6,59.290000000000006
Rift Valley,pulses and nuts,Beans,2016,8,53.11
Rift Valley,pulses and nuts,Beans,2016,9,46.61
Rift Valley,pulses and nuts,Beans,2016,10,53.28
Rift Valley,pulses and nuts,Beans,2016,11,62.73
Rift Valley,pulses and nuts,Beans,2016,12,64.66
Rift Valley,pulses and nuts,Beans,2017,1,69.9
Rift Valley,pulses and nuts,Beans,2017,2,82.23
Rift Valley,pulses and nuts,Beans,2017,3,76.975
Rift Valley,pulses and nuts,Beans,2017,4,92.53
Rift Valley,pulses and nuts,Beans,2017,8,82.51
Rift Valley,pulses and nuts,Beans,2017,9,73.62
Rift Valley,pulses and nuts,Beans,2017,11,83.23
Rift Valley,pulses and nuts,Beans,2017,12,78.47999999999999
Rift Valley,pulses and nuts,Beans,2018,1,93.5
Rift Valley,pulses and nuts,Beans,2018,2,67.305
Rift Valley,pulses and nuts,Beans,2018,3,78.24
Rift Valley,pulses and nuts,Beans,2018,4,50.56
Rift Valley,pulses and nuts,Beans,2018,5,63.864999999999995
Rift Valley,pulses and nuts,Beans,2018,6,66.06
Rift Valley,pulses and nuts,Beans,2018,7,63.2
Rift Valley,pulses and nuts,Beans,2018,8,44.96
Rift Valley,pulses and nuts,Beans,2018,9,50.155
Rift Valley,pulses and nuts,Beans,2018,10,55.28
Rift Valley,pulses and nuts,Beans,2018,11,49.94
Rift Valley,pulses and nuts,Beans,2018,12,49.86
Rift Valley,pulses and nuts,Beans,2019,1,56.989999999999995
Rift Valley,pulses and nuts,Beans,2019,2,60.43
Rift Valley,pulses and nuts,Beans,2019,3,60.73
Rift Valley,pulses and nuts,Beans,2019,4,66.91
Rift Valley,pulses and nuts,Beans,2019,5,62.96
Rift Valley,pulses and nuts,Beans,2019,6,78.18
Rift Valley,pulses and nuts,Beans,2019,7,84.97
Rift Valley,pulses and nuts,Beans (dolichos),2021,1,92.25
Rift Valley,pulses and nuts,Beans (dolichos),2021,2,108.48666666666666
Rift Valley,pulses and nuts,Beans (dolichos),2021,3,84.22666666666667
Rift Valley,pulses and nuts,Beans (dolichos),2021,5,77.8
Rift Valley,pulses and nuts,Beans (dolichos),2021,6,78.08
Rift Valley,pulses and nuts,Beans (dolichos),2021,7,120.415
Rift Valley,pulses and nuts,Beans (dolichos),2021,9,106.805
Rift Valley,pulses and nuts,Beans (dolichos),2021,10,88.23333333333333
Rift Valley,pulses and nuts,Beans (dolichos),2021,11,91.355
Rift Valley,pulses and nuts,Beans (dolichos),2021,12,108.33500000000001
Rift Valley,pulses and nuts,Beans (dolichos),2022,1,75.83500000000001
Rift Valley,pulses and nuts,Beans (dolichos),2022,2,91.89333333333333
Rift Valley,pulses and nuts,Beans (dolichos),2022,3,77.65
Rift Valley,pulses and nuts,Beans (dolichos),2022,4,79.08
Rift Valley,pulses and nuts,Beans (dolichos),2022,5,154.22
Rift Valley,pulses and nuts,Beans (dolichos),2022,6,145.0
Rift Valley,pulses and nuts,Beans (dolichos),2022,7,75.0
Rift Valley,pulses and nuts,Beans (dolichos),2022,8,140.0
Rift Valley,pulses and nuts,Beans (dolichos),2022,9,112.5
Rift Valley,pulses and nuts,Beans (dolichos),2022,10,145.83499999999998
Rift Valley,pulses and nuts,Beans (dolichos),2022,11,125.465
Rift Valley,pulses and nuts,Beans (dolichos),2022,12,155.1
Rift Valley,pulses and nuts,Beans (dolichos),2023,1,163.76
Rift Valley,pulses and nuts,Beans (dolichos),2023,5,180.32
Rift Valley,pulses and nuts,Beans (dolichos),2023,6,160.03
Rift Valley,pulses and nuts,Beans (dolichos),2023,7,141.505
Rift Valley,pulses and nuts,Beans (dry),2006,2,35.0
Rift Valley,pulses and nuts,Beans (dry),2006,7,25.11
Rift Valley,pulses and nuts,Beans (dry),2006,8,21.94
Rift Valley,pulses and nuts,Beans (dry),2006,9,30.0
Rift Valley,pulses and nuts,Beans (dry),2006,10,26.67
Rift Valley,pulses and nuts,Beans (dry),2006,11,29.72
Rift Valley,pulses and nuts,Beans (dry),2007,2,30.93
Rift Valley,pulses and nuts,Beans (dry),2007,3,30.32
Rift Valley,pulses and nuts,Beans (dry),2007,5,30.8
Rift Valley,pulses and nuts,Beans (dry),2007,8,26.8
Rift Valley,pulses and nuts,Beans (dry),2007,10,29.06
Rift Valley,pulses and nuts,Beans (dry),2007,12,32.37
Rift Valley,pulses and nuts,Beans (dry),2008,1,35.56
Rift Valley,pulses and nuts,Beans (dry),2008,6,53.16
Rift Valley,pulses and nuts,Beans (dry),2008,7,43.48
Rift Valley,pulses and nuts,Beans (dry),2008,9,41.94
Rift Valley,pulses and nuts,Beans (dry),2008,11,45.74
Rift Valley,pulses and nuts,Beans (dry),2009,3,52.17
Rift Valley,pulses and nuts,Beans (dry),2009,4,54.42
Rift Valley,pulses and nuts,Beans (dry),2009,5,55.0
Rift Valley,pulses and nuts,Beans (dry),2009,6,49.3
Rift Valley,pulses and nuts,Beans (dry),2009,7,50.22
Rift Valley,pulses and nuts,Beans (dry),2009,8,51.78
Rift Valley,pulses and nuts,Beans (dry),2009,9,54.72
Rift Valley,pulses and nuts,Beans (dry),2009,11,53.89
Rift Valley,pulses and nuts,Beans (dry),2010,2,55.67
Rift Valley,pulses and nuts,Beans (dry),2010,4,55.92
Rift Valley,pulses and nuts,Beans (dry),2010,5,46.42
Rift Valley,pulses and nuts,Beans (dry),2010,6,40.3
Rift Valley,pulses and nuts,Beans (dry),2010,10,48.89
Rift Valley,pulses and nuts,Beans (dry),2010,11,44.33
Rift Valley,pulses and nuts,Beans (dry),2010,12,44.72
Rift Valley,pulses and nuts,Beans (dry),2011,1,53.11
Rift Valley,pulses and nuts,Beans (dry),2011,2,63.0
Rift Valley,pulses and nuts,Beans (dry),2011,3,67.88
Rift Valley,pulses and nuts,Beans (dry),2011,5,96.67
Rift Valley,pulses and nuts,Beans (dry),2011,6,100.0
Rift Valley,pulses and nuts,Beans (dry),2011,7,74.0
Rift Valley,pulses and nuts,Beans (dry),2011,9,65.0
Rift Valley,pulses and nuts,Beans (dry),2011,11,70.81
Rift Valley,pulses and nuts,Beans (dry),2011,12,58.81
Rift Valley,pulses and nuts,Beans (dry),2012,2,60.0
Rift Valley,pulses and nuts,Beans (dry),2012,3,63.0
Rift Valley,pulses and nuts,Beans (dry),2012,4,81.49
Rift Valley,pulses and nuts,Beans (dry),2012,5,100.0
Rift Valley,pulses and nuts,Beans (dry),2012,6,97.78
Rift Valley,pulses and nuts,Beans (dry),2012,7,85.76
Rift Valley,pulses and nuts,Beans (dry),2012,10,76.8
Rift Valley,pulses and nuts,Beans (dry),2012,12,65.0
Rift Valley,pulses and nuts,Beans (dry),2013,1,66.6
Rift Valley,pulses and nuts,Beans (dry),2013,3,83.2
Rift Valley,pulses and nuts,Beans (dry),2013,4,97.5
Rift Valley,pulses and nuts,Beans (dry),2013,5,95.09
Rift Valley,pulses and nuts,Beans (dry),2013,7,70.6
Rift Valley,pulses and nuts,Beans (dry),2013,12,95.0
Rift Valley,pulses and nuts,Beans (dry),2014,3,94.24
Rift Valley,pulses and nuts,Beans (dry),2014,5,94.77
Rift Valley,pulses and nuts,Beans (dry),2014,6,90.0
Rift Valley,pulses and nuts,Beans (dry),2014,7,80.0
Rift Valley,pulses and nuts,Beans (dry),2014,8,77.0
Rift Valley,pulses and nuts,Beans (dry),2014,9,75.0
Rift Valley,pulses and nuts,Beans (dry),2014,11,83.0
Rift Valley,pulses and nuts,Beans (dry),2014,12,90.0
Rift Valley,pulses and nuts,Beans (dry),2015,1,60.0
Rift Valley,pulses and nuts,Beans (dry),2015,2,60.0
Rift Valley,pulses and nuts,Beans (dry),2015,3,68.89
Rift Valley,pulses and nuts,Beans (dry),2015,5,76.39
Rift Valley,pulses and nuts,Beans (dry),2015,6,71.43
Rift Valley,pulses and nuts,Beans (dry),2015,7,69.19
Rift Valley,pulses and nuts,Beans (dry),2015,8,62.5
Rift Valley,pulses and nuts,Beans (dry),2015,9,60.0
Rift Valley,pulses and nuts,Beans (dry),2015,10,56.83
Rift Valley,pulses and nuts,Beans (dry),2015,11,55.56
Rift Valley,pulses and nuts,Beans (dry),2015,12,67.195
Rift Valley,pulses and nuts,Beans (dry),2016,1,68.555
Rift Valley,pulses and nuts,Beans (dry),2016,2,69.97
Rift Valley,pulses and nuts,Beans (dry),2016,3,85.2
Rift Valley,pulses and nuts,Beans (dry),2016,4,92.5
Rift Valley,pulses and nuts,Beans (dry),2016,5,79.03
Rift Valley,pulses and nuts,Beans (dry),2016,6,58.33
Rift Valley,pulses and nuts,Beans (dry),2016,7,56.94
Rift Valley,pulses and nuts,Beans (dry),2016,8,56.0
Rift Valley,pulses and nuts,Beans (dry),2016,9,55.56
Rift Valley,pulses and nuts,Beans (dry),2016,11,65.28
Rift Valley,pulses and nuts,Beans (dry),2016,12,66.53
Rift Valley,pulses and nuts,Beans (dry),2017,1,55.56
Rift Valley,pulses and nuts,Beans (dry),2017,2,73.11
Rift Valley,pulses and nuts,Beans (dry),2017,3,77.555
Rift Valley,pulses and nuts,Beans (dry),2017,4,110.0
Rift Valley,pulses and nuts,Beans (dry),2017,5,72.89
Rift Valley,pulses and nuts,Beans (dry),2017,7,62.11
Rift Valley,pulses and nuts,Beans (dry),2017,8,61.11
Rift Valley,pulses and nuts,Beans (dry),2017,9,79.555
Rift Valley,pulses and nuts,Beans (dry),2017,10,61.11
Rift Valley,pulses and nuts,Beans (dry),2018,2,82.66499999999999
Rift Valley,pulses and nuts,Beans (dry),2018,3,83.75
Rift Valley,pulses and nuts,Beans (dry),2018,4,85.0
Rift Valley,pulses and nuts,Beans (dry),2018,5,81.935
Rift Valley,pulses and nuts,Beans (dry),2018,6,71.44
Rift Valley,pulses and nuts,Beans (dry),2018,7,63.28
Rift Valley,pulses and nuts,Beans (dry),2018,9,71.375
Rift Valley,pulses and nuts,Beans (dry),2018,10,60.0
Rift Valley,pulses and nuts,Beans (dry),2018,11,70.0
Rift Valley,pulses and nuts,Beans (dry),2018,12,60.0
Rift Valley,pulses and nuts,Beans (dry),2019,1,78.91499999999999
Rift Valley,pulses and nuts,Beans (dry),2019,2,55.56
Rift Valley,pulses and nuts,Beans (dry),2019,3,58.76
Rift Valley,pulses and nuts,Beans (dry),2019,4,96.78
Rift Valley,pulses and nuts,Beans (dry),2019,5,102.22
Rift Valley,pulses and nuts,Beans (dry),2019,6,101.22
Rift Valley,pulses and nuts,Beans (dry),2019,8,94.72
Rift Valley,pulses and nuts,Beans (dry),2019,9,90.0
Rift Valley,pulses and nuts,Beans (dry),2019,10,86.5
Rift Valley,pulses and nuts,Beans (dry),2019,12,72.78
Rift Valley,pulses and nuts,Beans (dry),2020,3,88.89
Rift Valley,pulses and nuts,Beans (rosecoco),2021,1,94.0
Rift Valley,pulses and nuts,Beans (rosecoco),2021,2,103.83333333333333
Rift Valley,pulses and nuts,Beans (rosecoco),2021,3,90.55666666666667
Rift Valley,pulses and nuts,Beans (rosecoco),2021,4,85.75
Rift Valley,pulses and nuts,Beans (rosecoco),2021,5,85.84333333333332
Rift Valley,pulses and nuts,Beans (rosecoco),2021,6,96.11500000000001
Rift Valley,pulses and nuts,Beans (rosecoco),2021,7,89.58
Rift Valley,pulses and nuts,Beans (rosecoco),2021,9,77.23333333333333
Rift Valley,pulses and nuts,Beans (rosecoco),2021,10,82.84666666666666
Rift Valley,pulses and nuts,Beans (rosecoco),2021,11,82.81
Rift Valley,pulses and nuts,Beans (rosecoco),2021,12,76.32666666666667
Rift Valley,pulses and nuts,Beans (rosecoco),2022,1,81.2125
Rift Valley,pulses and nuts,Beans (rosecoco),2022,2,80.922
Rift Valley,pulses and nuts,Beans (rosecoco),2022,3,80.25
Rift Valley,pulses and nuts,Beans (rosecoco),2022,4,86.28999999999999
Rift Valley,pulses and nuts,Beans (rosecoco),2022,6,97.34666666666668
Rift Valley,pulses and nuts,Beans (rosecoco),2022,7,116.92
Rift Valley,pulses and nuts,Beans (rosecoco),2022,8,110.62
Rift Valley,pulses and nuts,Beans (rosecoco),2022,9,115.56333333333333
Rift Valley,pulses and nuts,Beans (rosecoco),2022,10,113.15
Rift Valley,pulses and nuts,Beans (rosecoco),2023,2,122.775
Rift Valley,pulses and nuts,Beans (rosecoco),2023,3,146.73250000000002
Rift Valley,pulses and nuts,Beans (rosecoco),2023,4,137.20999999999998
Rift Valley,pulses and nuts,Beans (rosecoco),2023,5,164.0
Rift Valley,pulses and nuts,Beans (rosecoco),2023,6,145.715
Rift Valley,pulses and nuts,Beans (yellow),2021,1,120.0
Rift Valley,pulses and nuts,Beans (yellow),2021,2,106.66666666666667
Rift Valley,pulses and nuts,Beans (yellow),2021,3,130.0
Rift Valley,pulses and nuts,Beans (yellow),2021,4,109.375
Rift Valley,pulses and nuts,Beans (yellow),2021,5,113.33333333333333
Rift Valley,pulses and nuts,Beans (yellow),2021,6,73.1
Rift Valley,pulses and nuts,Beans (yellow),2021,7,112.19
Rift Valley,pulses and nuts,Beans (yellow),2021,9,117.5
Rift Valley,pulses and nuts,Beans (yellow),2021,10,90.0
Rift Valley,pulses and nuts,Beans (yellow),2021,11,96.83
Rift Valley,pulses and nuts,Beans (yellow),2021,12,86.56
Rift Valley,pulses and nuts,Beans (yellow),2022,1,88.71
Rift Valley,pulses and nuts,Beans (yellow),2022,2,105.25
Rift Valley,pulses and nuts,Beans (yellow),2022,3,104.90666666666668
Rift Valley,pulses and nuts,Beans (yellow),2022,4,98.895
Rift Valley,pulses and nuts,Beans (yellow),2022,5,108.89
Rift Valley,pulses and nuts,Beans (yellow),2022,6,104.0
Rift Valley,pulses and nuts,Beans (yellow),2022,7,124.115
Rift Valley,pulses and nuts,Beans (yellow),2022,8,110.0
Rift Valley,pulses and nuts,Beans (yellow),2022,9,122.66666666666667
Rift Valley,pulses and nuts,Beans (yellow),2022,10,125.665
Rift Valley,pulses and nuts,Beans (yellow),2022,11,141.605
Rift Valley,pulses and nuts,Beans (yellow),2022,12,141.27666666666667
Rift Valley,pulses and nuts,Beans (yellow),2023,1,140.95999999999998
Rift Valley,pulses and nuts,Beans (yellow),2023,2,148.75
Rift Valley,pulses and nuts,Beans (yellow),2023,3,166.39
Rift Valley,pulses and nuts,Beans (yellow),2023,4,161.25
Rift Valley,pulses and nuts,Beans (yellow),2023,5,171.946
Rift Valley,pulses and nuts,Beans (yellow),2023,6,180.94333333333336
Rift Valley,pulses and nuts,Beans (yellow),2023,7,153.05666666666664
Rift Valley,pulses and nuts,Cowpeas,2021,2,96.08666666666666
Rift Valley,pulses and nuts,Cowpeas,2021,3,110.0
Rift Valley,pulses and nuts,Cowpeas,2021,4,100.0
Rift Valley,pulses and nuts,Cowpeas,2021,5,100.0
Rift Valley,pulses and nuts,Cowpeas,2021,6,91.0
Rift Valley,pulses and nuts,Cowpeas,2021,9,106.66666666666667
Rift Valley,pulses and nuts,Cowpeas,2021,10,115.0
Rift Valley,pulses and nuts,Cowpeas,2021,11,90.0
Rift Valley,pulses and nuts,Cowpeas,2021,12,97.4
Rift Valley,pulses and nuts,Cowpeas,2022,1,90.0
Rift Valley,pulses and nuts,Cowpeas,2022,2,108.905
Rift Valley,pulses and nuts,Cowpeas,2022,3,100.55666666666667
Rift Valley,pulses and nuts,Cowpeas,2022,4,100.0
Rift Valley,pulses and nuts,Cowpeas,2022,5,100.0
Rift Valley,pulses and nuts,Cowpeas,2022,7,90.0
Rift Valley,pulses and nuts,Cowpeas,2022,9,112.11
Rift Valley,pulses and nuts,Cowpeas,2022,10,160.33499999999998
Rift Valley,pulses and nuts,Cowpeas,2022,11,137.5
Rift Valley,pulses and nuts,Cowpeas,2022,12,107.39
Rift Valley,pulses and nuts,Cowpeas,2023,1,134.85
Rift Valley,pulses and nuts,Cowpeas,2023,2,108.69333333333333
Rift Valley,pulses and nuts,Cowpeas,2023,5,114.67
Rift Valley,pulses and nuts,Cowpeas,2023,7,84.39
Rift Valley,vegetables and fruits,Cabbage,2021,1,19.15
Rift Valley,vegetables and fruits,Cabbage,2021,2,21.085
Rift Valley,vegetables and fruits,Cabbage,2021,3,27.5
Rift Valley,vegetables and fruits,Cabbage,2021,4,23.95
Rift Valley,vegetables and fruits,Cabbage,2021,5,32.71
Rift Valley,vegetables and fruits,Cabbage,2021,6,26.053999999999995
Rift Valley,vegetables and fruits,Cabbage,2021,7,25.666666666666668
Rift Valley,vegetables and fruits,Cabbage,2021,8,29.0
Rift Valley,vegetables and fruits,Cabbage,2021,9,28.125
Rift Valley,vegetables and fruits,Cabbage,2021,10,26.925
Rift Valley,vegetables and fruits,Cabbage,2021,11,29.30333333333333
Rift Valley,vegetables and fruits,Cabbage,2021,12,31.04
Rift Valley,vegetables and fruits,Cabbage,2022,1,28.2775
Rift Valley,vegetables and fruits,Cabbage,2022,2,27.44333333333333
Rift Valley,vegetables and fruits,Cabbage,2022,3,25.67
Rift Valley,vegetables and fruits,Cabbage,2022,5,24.096666666666664
Rift Valley,vegetables and fruits,Cabbage,2022,6,25.093333333333334
Rift Valley,vegetables and fruits,Cabbage,2022,7,20.276
Rift Valley,vegetables and fruits,Cabbage,2022,8,17.845
Rift Valley,vegetables and fruits,Cabbage,2022,9,14.206
Rift Valley,vegetables and fruits,Cabbage,2022,10,24.625999999999998
Rift Valley,vegetables and fruits,Cabbage,2022,11,22.5
Rift Valley,vegetables and fruits,Cabbage,2022,12,28.7
Rift Valley,vegetables and fruits,Cabbage,2023,1,33.13
Rift Valley,vegetables and fruits,Cabbage,2023,2,39.085
Rift Valley,vegetables and fruits,Cabbage,2023,3,36.065
Rift Valley,vegetables and fruits,Cabbage,2023,4,18.73333333333333
Rift Valley,vegetables and fruits,Cabbage,2023,5,22.675
Rift Valley,vegetables and fruits,Cabbage,2023,6,25.44333333333333
Rift Valley,vegetables and fruits,Cabbage,2023,7,20.82
Rift Valley,vegetables and fruits,Kale,2021,1,25.84
Rift Valley,vegetables and fruits,Kale,2021,2,23.134999999999998
Rift Valley,vegetables and fruits,Kale,2021,3,20.6
Rift Valley,vegetables and fruits,Kale,2021,4,25.319999999999997
Rift Valley,vegetables and fruits,Kale,2021,5,23.463333333333335
Rift Valley,vegetables and fruits,Kale,2021,6,25.648000000000003
Rift Valley,vegetables and fruits,Kale,2021,7,25.14
Rift Valley,vegetables and fruits,Kale,2021,8,28.22
Rift Valley,vegetables and fruits,Kale,2021,9,12.27
Rift Valley,vegetables and fruits,Kale,2021,10,21.63
Rift Valley,vegetables and fruits,Kale,2021,11,29.064999999999998
Rift Valley,vegetables and fruits,Kale,2021,12,34.315
Rift Valley,vegetables and fruits,Kale,2022,1,27.6
Rift Valley,vegetables and fruits,Kale,2022,2,35.358
Rift Valley,vegetables and fruits,Kale,2022,3,21.46
Rift Valley,vegetables and fruits,Kale,2022,4,31.55
Rift Valley,vegetables and fruits,Kale,2022,5,18.88
Rift Valley,vegetables and fruits,Kale,2022,6,29.92
Rift Valley,vegetables and fruits,Kale,2022,7,23.64
Rift Valley,vegetables and fruits,Kale,2022,8,32.7375
Rift Valley,vegetables and fruits,Kale,2022,9,21.642
Rift Valley,vegetables and fruits,Kale,2022,10,24.13
Rift Valley,vegetables and fruits,Kale,2022,11,35.28
Rift Valley,vegetables and fruits,Kale,2022,12,26.6
Rift Valley,vegetables and fruits,Kale,2023,1,26.153333333333336
Rift Valley,vegetables and fruits,Kale,2023,2,40.935
Rift Valley,vegetables and fruits,Kale,2023,3,45.068
Rift Valley,vegetables and fruits,Kale,2023,4,33.02
Rift Valley,vegetables and fruits,Kale,2023,5,18.355
Rift Valley,vegetables and fruits,Kale,2023,7,24.714
Rift Valley,vegetables and fruits,Onions (dry),2021,1,39.92333333333334
Rift Valley,vegetables and fruits,Onions (dry),2021,2,39.635000000000005
Rift Valley,vegetables and fruits,Onions (dry),2021,3,38.026666666666664
Rift Valley,vegetables and fruits,Onions (dry),2021,4,40.0
Rift Valley,vegetables and fruits,Onions (dry),2021,5,64.1725
Rift Valley,vegetables and fruits,Onions (dry),2021,6,63.17666666666667
Rift Valley,vegetables and fruits,Onions (dry),2021,7,57.54
Rift Valley,vegetables and fruits,Onions (dry),2021,8,52.5
Rift Valley,vegetables and fruits,Onions (dry),2021,9,60.0
Rift Valley,vegetables and fruits,Onions (dry),2021,10,59.075
Rift Valley,vegetables and fruits,Onions (dry),2021,11,62.20666666666667
Rift Valley,vegetables and fruits,Onions (dry),2021,12,63.0
